context_variant,model,instance,test_file,total_testcases,behavioral,crash,n/a
Method,Qwen3-coder,BBC132,BBC132U280Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U282Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U285Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U286Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U29Test.java,3,0,3,0
Method,Qwen3-coder,BBC132,BBC132U35Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U3Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U43Test.java,1,0,1,0
Method,Qwen3-coder,BBC132,BBC132U4Test.java,3,0,3,0
Method,Qwen3-coder,BBC132,BBC132U50Test.java,3,0,3,0
Method,Qwen3-coder,BBC132,BBC132U72Test.java,6,0,6,0
Method,Qwen3-coder,BBC132,BBC132U73Test.java,5,0,5,0
Method,Qwen3-coder,BBC132,BBC132U74Test.java,4,0,4,0
Method,Qwen3-coder,BBC132,BBC132U77Test.java,6,0,6,0
Method,Qwen3-coder,BBC132,BBC132U9Test.java,1,0,1,0
Method,Qwen3-coder,BBC136,BBC136U4Test.java,1,1,0,0
Method,Qwen3-coder,BBC146,BBC146U2Test.java,7,0,1,6
Method,Qwen3-coder,BBC147,BBC147U2Test.java,1,0,1,0
Method,Qwen3-coder,BBC150,BBC150U0Test.java,5,0,5,0
Method,Qwen3-coder,BBC150,BBC150U2Test.java,3,0,3,0
Method,Qwen3-coder,BBC150,BBC150U47Test.java,3,0,3,0
Method,Qwen3-coder,BBC150,BBC150U5Test.java,6,0,6,0
Method,Qwen3-coder,BBC165,BBC165U113Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U117Test.java,5,0,0,5
Method,Qwen3-coder,BBC165,BBC165U123Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U125Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U127Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U134Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U136Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U137Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U138Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U142Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U143Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U144Test.java,1,0,0,1
Method,Qwen3-coder,BBC165,BBC165U145Test.java,3,0,3,0
Method,Qwen3-coder,BBC165,BBC165U149Test.java,5,0,5,0
Method,Qwen3-coder,BBC165,BBC165U150Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U151Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U154Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U157Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U160Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U163Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U165Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U168Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U16Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U179Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U182Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U185Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U186Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U187Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U190Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U196Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U199Test.java,4,0,4,0
Method,Qwen3-coder,BBC165,BBC165U203Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U204Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U208Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U212Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U213Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U215Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U217Test.java,1,0,0,1
Method,Qwen3-coder,BBC165,BBC165U218Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U220Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U223Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U224Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U225Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U226Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U227Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U228Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U229Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U230Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U232Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U233Test.java,1,0,0,1
Method,Qwen3-coder,BBC165,BBC165U236Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U239Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U240Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U241Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U249Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U255Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U257Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U259Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U25Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U260Test.java,1,0,0,1
Method,Qwen3-coder,BBC165,BBC165U261Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U266Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U269Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U26Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U275Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U280Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U282Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U286Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U28Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U30Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U3Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U4Test.java,3,0,3,0
Method,Qwen3-coder,BBC165,BBC165U67Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U68Test.java,5,0,5,0
Method,Qwen3-coder,BBC165,BBC165U69Test.java,4,0,4,0
Method,Qwen3-coder,BBC165,BBC165U6Test.java,1,0,1,0
Method,Qwen3-coder,BBC165,BBC165U72Test.java,6,0,6,0
Method,Qwen3-coder,BBC165,BBC165U74Test.java,4,0,4,0
Method,Qwen3-coder,BBC165,BBC165U8Test.java,1,0,1,0
Method,Qwen3-coder,BBC167,BBC167U1Test.java,1,1,0,0
Method,Qwen3-coder,BBC167,BBC167U4Test.java,1,1,0,0
Method,Qwen3-coder,BBC17,BBC17U119Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U120Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U121Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U122Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U126Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U128Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U130Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U131Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U132Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U133Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U134Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U136Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U138Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U139Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U143Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U146Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U147Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U150Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U152Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U153Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U154Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U156Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U158Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U159Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U160Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U162Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U164Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U165Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U167Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U170Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U171Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U173Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U178Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U180Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U181Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U182Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U185Test.java,1,0,0,1
Method,Qwen3-coder,BBC17,BBC17U193Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U194Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U195Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U198Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U200Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U202Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U205Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U208Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U209Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U211Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U213Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U214Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U216Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U217Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U219Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U220Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U221Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U222Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U225Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U226Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U228Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U232Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U233Test.java,1,0,0,1
Method,Qwen3-coder,BBC17,BBC17U236Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U237Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U239Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U242Test.java,4,0,4,0
Method,Qwen3-coder,BBC17,BBC17U245Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U249Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U250Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U251Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U254Test.java,3,0,3,0
Method,Qwen3-coder,BBC17,BBC17U255Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U256Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U265Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U270Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U271Test.java,1,0,0,1
Method,Qwen3-coder,BBC17,BBC17U273Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U275Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U277Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U27Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U281Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U3Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U42Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U46Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U5Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U63Test.java,1,0,1,0
Method,Qwen3-coder,BBC17,BBC17U65Test.java,4,0,4,0
Method,Qwen3-coder,BBC17,BBC17U68Test.java,7,0,0,7
Method,Qwen3-coder,BBC17,BBC17U6Test.java,1,0,0,1
Method,Qwen3-coder,BBC27,BBC27U3Test.java,5,0,2,3
Method,Qwen3-coder,BBC33,BBC33U2Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U109Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U121Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U124Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U128Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U131Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U132Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U133Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U134Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U136Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U138Test.java,1,0,0,1
Method,Qwen3-coder,BBC36,BBC36U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U141Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U146Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U149Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U150Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U152Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U153Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U155Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U156Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U158Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U159Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U160Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U161Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U162Test.java,3,0,3,0
Method,Qwen3-coder,BBC36,BBC36U164Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U170Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U171Test.java,3,0,3,0
Method,Qwen3-coder,BBC36,BBC36U174Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U175Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U178Test.java,1,0,0,1
Method,Qwen3-coder,BBC36,BBC36U180Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U182Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U183Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U184Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U185Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U187Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U191Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U194Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U200Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U202Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U204Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U205Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U206Test.java,3,0,3,0
Method,Qwen3-coder,BBC36,BBC36U207Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U209Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U210Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U211Test.java,3,0,3,0
Method,Qwen3-coder,BBC36,BBC36U212Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U214Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U217Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U219Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U220Test.java,1,1,0,0
Method,Qwen3-coder,BBC36,BBC36U222Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U226Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U227Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U228Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U232Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U233Test.java,2,0,0,2
Method,Qwen3-coder,BBC36,BBC36U237Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U245Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U249Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U251Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U253Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U254Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U255Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U256Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U257Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U262Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U270Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U271Test.java,1,0,0,1
Method,Qwen3-coder,BBC36,BBC36U273Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U277Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U281Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U2Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U48Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U49Test.java,3,0,3,0
Method,Qwen3-coder,BBC36,BBC36U5Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U64Test.java,5,0,5,0
Method,Qwen3-coder,BBC36,BBC36U65Test.java,5,0,0,5
Method,Qwen3-coder,BBC36,BBC36U68Test.java,1,0,0,1
Method,Qwen3-coder,BBC36,BBC36U7Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U8Test.java,1,0,1,0
Method,Qwen3-coder,BBC36,BBC36U9Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U122Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U123Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U124Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U125Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U127Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U128Test.java,2,0,2,0
Method,Qwen3-coder,BBC49,BBC49U130Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U131Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U132Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U135Test.java,2,0,2,0
Method,Qwen3-coder,BBC49,BBC49U136Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U138Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U141Test.java,4,0,4,0
Method,Qwen3-coder,BBC49,BBC49U142Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U143Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U144Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U149Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U151Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U153Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U154Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U157Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U159Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U160Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U162Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U163Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U168Test.java,6,0,6,0
Method,Qwen3-coder,BBC49,BBC49U171Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U174Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U175Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U178Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U179Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U184Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U186Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U187Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U191Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U192Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U196Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U198Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U199Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U203Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U204Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U206Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U208Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U209Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U213Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U215Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U216Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U218Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U221Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U222Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U224Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U226Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U227Test.java,1,0,0,1
Method,Qwen3-coder,BBC49,BBC49U228Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U229Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U230Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U232Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U234Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U235Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U236Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U237Test.java,3,0,3,0
Method,Qwen3-coder,BBC49,BBC49U241Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U243Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U245Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U247Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U249Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U252Test.java,4,0,4,0
Method,Qwen3-coder,BBC49,BBC49U253Test.java,5,0,5,0
Method,Qwen3-coder,BBC49,BBC49U254Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U257Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U259Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U266Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U26Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U275Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U277Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U278Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U282Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U286Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U28Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U29Test.java,3,0,3,0
Method,Qwen3-coder,BBC49,BBC49U30Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U43Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U68Test.java,4,0,4,0
Method,Qwen3-coder,BBC49,BBC49U69Test.java,4,0,4,0
Method,Qwen3-coder,BBC49,BBC49U72Test.java,5,0,5,0
Method,Qwen3-coder,BBC49,BBC49U74Test.java,5,0,5,0
Method,Qwen3-coder,BBC49,BBC49U77Test.java,4,0,4,0
Method,Qwen3-coder,BBC49,BBC49U8Test.java,1,0,1,0
Method,Qwen3-coder,BBC49,BBC49U9Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U10Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U113Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U116Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U117Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U12Test.java,3,0,3,0
Method,Qwen3-coder,BBC72,BBC72U133Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U139Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U147Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U148Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U14Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U160Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U162Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U164Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U177Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U188Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U191Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U19Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U217Test.java,2,0,2,0
Method,Qwen3-coder,BBC72,BBC72U228Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U22Test.java,1,0,1,0
