context_variant,model,instance,test_file,test_case,execution_result,root_cause,root_cause_source,reflective,llm_detected_errors,bump_bc_errors,matched_errors,match_count
Class,GPT4o,BBC165,BBC165U63Test.java,test_extractSoundType_validValue,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC165,BBC165U64Test.java,test_getSoundsFromCsvBackup,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_coverInHref,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_emptyFile,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_invalidXml,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_noCoverImage,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U73Test.java,test_extractDescriptionFromOpfFile_emptyDescription,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U73Test.java,test_extractDescriptionFromOpfFile_invalidFile,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC165,BBC165U73Test.java,test_extractDescriptionFromOpfFile_noDescription,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC165,BBC165U73Test.java,test_extractDescriptionFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC167,BBC167U1Test.java,test_loginPerformed,FAILURE,AssertionFailedError,top,False,AssertionFailedError,ClassCastException|MojoFailureException,,0
Class,GPT4o,BBC167,BBC167U3Test.java,test_logoutPerformed,FAILURE,AssertionFailedError,top,False,AssertionFailedError,ClassCastException|MojoFailureException,,0
Class,GPT4o,BBC17,BBC17U118Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U132Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U138Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U213Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U230Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U280Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U281Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U42Test.java,test_refreshStoryBooksJSONArray,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U57Test.java,test_getLettersFromCsvBackup,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U64Test.java,test_extractChapterReferencesFromTableOfContentsFile,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U67Test.java,test_getFileReferenceFromImageNode_GlobalDigitalLibrary,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U67Test.java,test_getFileReferenceFromImageNode_LetsReadAsia_Container,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U67Test.java,test_getFileReferenceFromImageNode_LetsReadAsia_Lang,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U67Test.java,test_getFileReferenceFromImageNode_NoImage,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U67Test.java,test_getFileReferenceFromImageNode_StoryWeaver,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U68Test.java,test_extractCoverImageReferenceFromOpfFile_coverInHref,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U68Test.java,test_extractCoverImageReferenceFromOpfFile_emptyFile,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U68Test.java,test_extractCoverImageReferenceFromOpfFile_noCoverImage,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U68Test.java,test_extractCoverImageReferenceFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U69Test.java,test_extractDescriptionFromOpfFile_invalidXml,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U69Test.java,test_extractDescriptionFromOpfFile_noDescription,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U69Test.java,test_extractDescriptionFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U70Test.java,test_extractTitleFromOpfFile_invalidXml,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPT4o,BBC17,BBC17U70Test.java,test_extractTitleFromOpfFile_noTitle,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC17,BBC17U70Test.java,test_extractTitleFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_emptyJsonByteArray,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_emptyJsonString,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_invalidJsonString,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_nullInputStream,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_nullJsonByteArray,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_nullJsonString,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_validJsonByteArray,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_validJsonInputStream,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC27,BBC27U0Test.java,test_deserialize_validJsonString,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromByteArray,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromByteArrayWithEmpty,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromByteArrayWithNull,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromInputStream,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromInputStreamWithNull,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromString,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromStringWithEmpty,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U2Test.java,testDeserializeFromStringWithNull,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U3Test.java,test_serialize_invalidObject,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC27,BBC27U3Test.java,test_serialize_nominal,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC27,BBC27U3Test.java,test_serialize_nullObject,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U4Test.java,test_serializeToString_withInvalidObject,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC27,BBC27U4Test.java,test_serializeToString_withNullObject,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Class,GPT4o,BBC27,BBC27U4Test.java,test_serializeToString_withValidObject,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC33,BBC33U2Test.java,test_setup,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U108Test.java,test_calculateMD5_emptyInput,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U108Test.java,test_calculateMD5_largeInput,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U108Test.java,test_calculateMD5_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U108Test.java,test_calculateMD5_nullInput,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U138Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U149Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U213Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U280Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U42Test.java,test_refreshStoryBooksJSONArray,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U68Test.java,test_extractCoverImageReferenceFromOpfFile_coverInHref,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U68Test.java,test_extractCoverImageReferenceFromOpfFile_emptyFile,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U68Test.java,test_extractCoverImageReferenceFromOpfFile_noCoverImage,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U68Test.java,test_extractCoverImageReferenceFromOpfFile_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U69Test.java,test_extractDescriptionFromOpfFile_emptyDescription,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPT4o,BBC36,BBC36U69Test.java,test_extractDescriptionFromOpfFile_invalidXml,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPT4o,BBC36,BBC36U69Test.java,test_extractDescriptionFromOpfFile_noDescription,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
